lyapunov,spectral_entropy,spectral_flatness,mode_count,final_C,final_S,condition,seed,total_reward,reward_mean,reward_std,episode_length
-4.192665573256128,2.727041146007332,0.21103078194880864,2,0.004945486599547633,8.25551429315909,shuffled_life,1,-29.37402836423219,-0.5874805672846439,0.17045704349851698,50
-3.0945246116324396,2.8495888021245404,0.2747185729943939,2,0.09285240432006894,7.670551792437934,shuffled_life,2,-33.05956645725504,-0.661191329145101,0.28661901960355957,50
-2.921759733102704,2.702556097581295,0.22146906397869426,2,0.0,0.0,shuffled_life,3,-32.17888336401307,-0.6435776672802617,0.2938789277613792,50
-3.2275641051620707,2.486185930210105,0.16612670015638942,2,0.09880318248770024,6.670551792437934,shuffled_life,4,-30.704730964094317,-0.6140946192818867,0.2820114975114124,50
-2.9352276854301316,2.4727037421054217,0.14578744831538334,2,0.09027264492568031,7.670551792437934,shuffled_life,5,-30.112789876354515,-0.6022557975270906,0.29191533699143424,50
-3.539766070816268,2.7880780375488023,0.2636658540770568,2,0.0,0.0,shuffled_life,6,-30.090315351996846,-0.6018063070399371,0.23668581664138888,50
-3.1467986161520414,2.94804707239146,0.2880264257626713,2,0.0764939458762702,6.670551792437934,shuffled_life,7,-32.865805818779876,-0.657316116375598,0.28129773969352095,50
-2.9178559225344727,2.46436714136545,0.15926546602555583,2,0.0,0.0,shuffled_life,8,-33.54897405186632,-0.6709794810373269,0.2962395396374961,50
-3.160766680007434,2.4559991345877514,0.17100751147663687,2,0.06542906275676393,7.670551792437934,shuffled_life,9,-27.248539921319935,-0.5449707984263988,0.2485756234711015,50
-3.170616104801651,2.810506897034534,0.2071096307824986,2,0.0,0.0,shuffled_life,10,-30.431495077704316,-0.6086299015540865,0.2689572560051828,50
-2.9951516626503514,2.777157950048259,0.21366465722399416,2,0.0,0.0,shuffled_life,11,-29.495118622015266,-0.5899023724403055,0.26658937564130136,50
-3.1050590908268347,2.8293211665273406,0.22696701667114824,2,0.07946704076573206,6.670551792437934,shuffled_life,12,-32.21533227948543,-0.6443066455897087,0.28294629675722777,50
-2.9540396231957096,2.734564539144277,0.21484199245932745,2,0.052128699737960596,6.670551792437933,shuffled_life,13,-32.21920544985994,-0.644384108997199,0.29337935034171797,50
-3.0151258022432392,2.508601812514403,0.21005503794041924,2,0.04983647315540027,6.670551792437934,shuffled_life,14,-32.08751822796255,-0.6417503645592514,0.29671383614918045,50
-3.551592675403718,2.866887445680319,0.20954573164807938,2,0.030679094168679366,8.670551792437934,shuffled_life,15,-27.887429740075643,-0.5577485948015128,0.24215926308444122,50
-3.107329295232541,2.8147443570238972,0.24907702208003268,2,0.0,0.0,shuffled_life,16,-31.416556758677288,-0.6283311351735462,0.2665513679385786,50
-2.893005886870376,2.892013643156578,0.2871092939905963,2,0.0,0.0,shuffled_life,17,-29.554787536315295,-0.5910957507263062,0.2742901807789746,50
-4.124197049037913,2.7779262913128777,0.22887477117095784,2,0.016821591701699463,9.992479887325295,shuffled_life,18,-29.295687815552366,-0.5859137563110476,0.21404438387320876,50
-2.921662347437722,2.3842836875577404,0.1700236020665567,2,0.0,0.0,shuffled_life,19,-33.61147560266551,-0.6722295120533106,0.29461727663478093,50
-3.471256632116932,2.8860845974039626,0.27315159378967707,2,0.0,0.0,shuffled_life,20,-39.51528879585984,-0.7903057759171976,0.23840455904756797,50
-4.176234209176175,2.37030484113951,0.13336748799062775,2,0.0,0.0,shuffled_life,21,-36.39631779109144,-0.7279263558218295,0.2041774825278307,50
-inf,0.0,0.0,7,0.0,0.0,shuffled_life,22,-44.09999999999996,-0.8820000000000001,0.12600000000000003,50
-2.958860432140886,2.854906365434225,0.22672322092852598,2,0.054785449564118516,6.670551792437934,shuffled_life,23,-30.05653526619196,-0.6011307053238393,0.26921799493666,50
-3.4604094059645347,2.663625271159163,0.23740749580028728,2,0.06784528175487783,7.670551792437934,shuffled_life,24,-26.71454722360688,-0.5342909444721378,0.2459849888612988,50
-3.1456330793100644,2.0660993411263986,0.13184544107707802,2,0.0948375220971381,6.670551792437934,shuffled_life,25,-32.62953612714028,-0.6525907225428058,0.29504764848964327,50
-3.2098673125411787,2.604440905876198,0.17910930383991966,2,0.0,0.0,shuffled_life,26,-29.158469236392474,-0.5831693847278497,0.24945768928704942,50
-3.0667610243751997,2.786099425188793,0.24981948744950094,2,0.0007758208004955458,6.670551792437934,shuffled_life,27,-34.38830079981522,-0.6877660159963048,0.28725747920193095,50
-3.3087080192348512,2.736651241148864,0.19696517491316448,2,0.0,0.0,shuffled_life,28,-29.280051803947217,-0.5856010360789445,0.26099076739263066,50
-3.213464995428234,2.92878421521335,0.28086564228128985,2,0.0,0.0,shuffled_life,29,-30.447180772285247,-0.6089436154457054,0.2698419258280352,50
-inf,0.0,0.0,1,0.06842208279951063,6.670551792437934,constant_reward,0,0.0,0.0,0.0,50
-inf,0.0,0.0,1,0.08920132627148955,6.670551792437933,constant_reward,1,0.0,0.0,0.0,50
-inf,0.0,0.0,1,0.10783994269295319,6.670551792437934,constant_reward,2,0.0,0.0,0.0,50
-inf,0.0,0.0,1,0.05356482323307233,6.670551792437934,constant_reward,3,0.0,0.0,0.0,50
-inf,0.0,0.0,1,0.1142915263579863,6.670551792437933,constant_reward,4,0.0,0.0,0.0,50
-inf,0.0,0.0,1,0.029230505126129014,6.670551792437934,constant_reward,5,0.0,0.0,0.0,50
-inf,0.0,0.0,1,0.015185105744290023,6.670551792437934,constant_reward,6,0.0,0.0,0.0,50
-inf,0.0,0.0,1,0.17937757914757838,6.670551792437934,constant_reward,7,0.0,0.0,0.0,50
-inf,0.0,0.0,1,0.1292684474242558,6.670551792437934,constant_reward,8,0.0,0.0,0.0,50
-inf,0.0,0.0,1,0.06490544550463785,6.670551792437934,constant_reward,9,0.0,0.0,0.0,50
-inf,0.0,0.0,1,0.09264920222029498,6.670551792437934,constant_reward,10,0.0,0.0,0.0,50
-inf,0.0,0.0,1,0.16576094855094442,6.670551792437934,constant_reward,11,0.0,0.0,0.0,50
-inf,0.0,0.0,1,0.0156618823038988,6.670551792437933,constant_reward,12,0.0,0.0,0.0,50
-inf,0.0,0.0,1,0.24476379839326026,6.670551792437934,constant_reward,13,0.0,0.0,0.0,50
